Review,NPS
" I booked and paid for a direct flight from Manado to Denpasar in January 2018. then in April I got an automated mail that my direct flight had been cancelled and switched in a flight to Jakarta followed by a flight to DPS, adding almost 3 hours of extra travel. No apology, nothing. When I complained to Garuda, I didn't get an answer to my mails. Garuda in the Netherlands answered after a considerable wait but just confirmed that by Indonesian law I needed to accept this. Garuda's response was unsatisfactory especially knowing that we paid a significantly higher price for the direct flight, have lots more travel time and now due to Garuda were late for meeting with our friends. because we were informed last minute, all other flight options from other airlines had already been booked so we were left with no alternative. Garuda send us 2 days in advance e ticket boarding cards for the direct flight which had been cancelled. when we complained on this the answer was that it was just a mistake. an airline which sends boarding cards for non existing, cancelled flights? From Manado to Jakarta (a 3 hour flight), the inflight entertainment system did not function no communication was made during the flight why this occured. The second flight I got a chair without a left armrest it was broken off meaning that the chair could not be reclined and the headphone sound didn't work with the inflight entertainment system.",Detractor
LGW-RIX return. Both flights on time. Aircraft full both ways leg room fine for short flights. Check-in online in UK machines at Riga not working for London flight but check-in was quick. We used the Air Baltic taxi into the city and Air Baltic bus back - both good and can be booked on airline website.,Promoter
My Wife and I have used various Airlines in USA fairly extensively over the years. First time on Alaskan and can only highly recommend them. Service from check in Kerbside to arrival destination was perfect and should ever we visit USA again will use them if opportunity exists.,Promoter
" Sydney to London via Dubai / Moscow. Be careful with booking with Qantas, you may think you are booking a flight with the standard baggage allowances etc because you are booking via their website, but this is not so, as I learned. If your flight is a code share, then you are receive the same baggage allowance, if the flight (even though booked on the Qantas website as part of the ticket route) does not share also a Qantas flight number - then you are open to whole new mess. British Airways Baggage Allowance 23kgs. Qantas Baggage Allowance 30kgs. All the same trip, all booked through Qantas online, and not one word of pre-warning or advisement shared at the time of making the booking. In-fact when I looked at the online ticket confirmation, no mention of baggage allowance is made at all. If you do call to check, (hold for over 1 hour to talk to a Qantas rep), you then get advised, no, nothing they can do, unless you wish to cancel your ticket and re-book elsewhere. Another reason not to fly Qantas.",Detractor
" Amsterdam to Orlando. Better than expected experience on a US airline. The flight boarded and left on time. It arrived 30 minutes ahead of schedule. Plenty of food and beverages during the flight. Friendly, capable, but very ""experienced"" flight attendants. The plane is old, this one was over 21 years old, but well maintained. Seat pitch in economy is tight. The IFE content is excellent, although the system had to be rebooted after take off, which took 30 minutes. Recommended. The ground handling at both Amsterdam, with the ridiculous questioning due to US regulation, and the line at Orlando for US immigration make DL to loose some stars, but can't be entirely attributed to the airline.",Promoter
  Prague to Dubai. I managed to get the bulkhead row 52 which had a lot of leg room. Service was flawless and the meals were superior those normally served in economy class. IFE was excellent and wifi was very useful. We landed before schedule in spite of circling above due to Dubai Airport congestion.,Promoter
" Istanbul to Dushanbe. Awful!! Flight was supposed to leave at 9 pm. At check in, told flight was delayed by nine hours, passengers had to stay at airport. No place to sleep, zero assistance or empathy from ill-informed, rude, Turkish airlines employees, whose ability to speak English was very limited. Left to sleep on floor of airport for nine hours. Will never fly again with them.",Detractor
" I had a very pleasant flight from Hong Kong to New York with Cathay Pacific Airways. I was seated in 40K and suggest the bulkhead rows to anyone who doesn't want to pony up the additional money for premium economy and doesn't mind not having the option of having a bag with them during take off an landing as there's significantly more legroom and the ability to climb over sleeping passengers. Staff are efficient, and were otherwise pleasant and fast to reboot my in-flight entertainment system that froze four hours into the flight. Food is better than average, economy seats have a nice recline so it's possible to get some sleep. Once again proving that Asian, long haul carriers beat the US carriers any day. Be aware that Cathay doesn't board by row or section, so the boarding process can be a bit nutty, also note, that they will not allow you to bring water purchased after security check on their plane, so don't bother buying anything at the airport to bring on board with you.",Promoter
"  Had my flight delayed out of Oslo to Brussels, which made it very likely that I will miss my connection to Geneva. Tried to find someone to help at Oslo airport, but there was no one from Brussels Airlines and their alliance partner SAS (although serving other members of the alliance) did not have an agreement with Brussels Airlines. I then called their customer service desk in Belgium, but had no help. All they told me was to find help from the airport even if I told them many times that it did not exist. They told me I will, indeed, miss my connection but refused to suggest an alternative. They actually went as far as telling me that all flights the following morning were fully booked. This turned out to be an outright lie. They also refused to commit to any overnight accommodation. So I boarded their plane in Oslo knowing that I had no connecting flight but without knowing what to do in Brussels. Their transfer desk very easily found me a flight the following morning (note I had been told earlier that all were fully booked) and directed me to a hotel for the night. Finally I got to Geneva in the middle of the following day, as opposed to 22:00 in the evening. I contacted the airline after my arrival. Initially they denied any responsibility as my flight was less than 3 hours late (they only looked at the first leg to Brussels), and now after more than 2 months and numerous emails, they had ""completed their investigations"" concluding that my flight to Geneva was less than 3 hours delayed. Having spent the night in Brussels and arriving some 13 hours late, I found that a very interesting conclusion. Generously, they offered my â‚¬25 as a commercial gesture. I had to rate them as 1 out of 10, only because 0 or negative is not available.",Detractor
"  London to Bangkok via Kuwait. I feel sorry for Kuwait having unusually bad weather in November, but that is where my sympathy ends. The decision was made the day before we travelled for the government to suspend work at all ministries, state institutions and colleges etc so why the airport remained open was a mystery. We arrived into Kuwait and there was rain - no more than a typical day in London. Our connection time of 2 hours actually lasted 26 hours and we missed the wedding in Thailand that we were travelling for! There is a complete lack of order in this airport, they have a tannoy system and screens outside of the gates that never got used. They did not communicate to the whole airport that it had been closed due to poor weather conditions instead sending thousands of people to 1 transit desk which had zero queuing. No hotels were provided, nor was basic blankets or pillows, a shocking meal of bread and a carton of juice and then cold plane food the next morning. Nobody working there knew what was going on, the airport continued to let in passengers the following day even with the large backlog from the night before. The airport is obsessed with searches, even though you have been stuck in the airport all night each time you went through a gate you and all your belongings were searched, bottles of water you brought in the airport were taken off you. The place sprung leaks all over with the rain, the floor was hazardous and buckets were all around trying to catch the leaking water. No plane that I caught with them left on time, the staff had a too laid back attitude, no one communicated what was going on, you were told to sit down and relax which is not what you want to be told after a 26hour delay in a airport with no sleep, no blankets and rubbish cold plane food! Return journey was equally a joke, landed into a terminal, searched, put on a bus to drive past planes on the runway, searched another 2 times in 15 mins and then put back onto a bus to go to a plane that we had already gone past - what was the point?! Overall I found the service abysmal from start to finish, there is a complete lack of customer service, no concept of communication and I am positively fuming that the decision not to close the airport at the start of weds was not taken which could have prevented a lot of people getting stranded in the airport. Above all I am so angry that there incompetence meant I missed the wedding of a very close friend.",Detractor
" Midnight flight departing Singapore to London on A380 in economy class, not the favourite way to start a trip. Boarding was efficient and uncomplicated, although the sheer size of the A380 makes for a busy boarding process. We found ourselves on one of SQ's newest A380-800 aircraft, decked out in the new economy class setting with updated seating and AVOD. This configuration has economy and premium economy on the lower deck, and the very premium seats on the upper deck. We were in the 2nd most front row of economy, near to the galley. Seats were relatively comfortable (by Economy standards), with a new styled headrest. The AVOD was presented with a large touch screen, and is now line with the likes of Emirates. Food choices were pretty good (mostly edible), and service was pleasant, if not enthusiastic. We departed and arrived on time, and it was as tolerable as long-haul economy can be, I believe.",Promoter
" Norwegian on two separate occasions have changed my flights for my upcoming flights from London Gatwick to New York JFK. The limited option choices were fly with someone else, fly out later (missing arranged plans) and fly out earlier (at additional personal expense). They did not seem to have genuine care about the inconvenience they have caused without giving an explanation why the changes occurred. As a rewards member I thought they would hope to make some sort of effort to accommodate me but my response was very much a sense of â€˜well these things happen and we can't help', not really the answer I wanted. After a few messages back and forth they confirmed they weren't interested in keeping my business or future business. I would avoid booking at all costs.",Detractor
"  Bangkok to Abu Dhabi. This must be one of the worst flights with Etihad. At one time I thought they had succeeded in getting my loyalty as I became a Gold member in a short time. However their level has deteriorated and my feelings are voiced by many others too. The flight was delayed by almost 2 hours and not a word of apology or explanation to the passengers nor any updates. In flight the crew were one of the grumpiest I have seen, especially the chief steward who definitely had forgotten to smile or speak properly leave alone being efficient. Food orders were not taken on time and my child did not even get his order fulfilled. This company had the potential to be a leader in the industry but has slipped so much below the standards of quality service that I will definitely shift my loyalty elsewhere.",Detractor
"  Columbus to Washington. Worst experience ever with an airline. My flight arrived early, at 7:50am didn't get to the terminal until 8:25am, because planes were blocking our terminal. My next flight was to depart at 8:30am, arrived at the fat at 8:27am and my flight had already left. I'm stuck in an airport all day, until 6pm. I should have been in Key West by 11:30am. They refuse to compensate my time and the inconvenience. Not worth the money, fly Southwest or United.",Detractor
Return trip to Singapore-Los Angeles via Guangzhou. I primarily chose this airline for the amazingly low prices they offered. I flew economy. I was wary but to my surprise I did have a pleasant flight. Its was very neat A380 Airbus and very clean toilets. The seats were comfortable and at my request they did manage to find the aisle seat. Good range of movies as part of inflight entertainment. Staff and crew were kind. No issues during onward journey. But only the return trip was in such a time that we were boarding past midnight and the staff just skimmed through the rows without really asking every passenger what drink they cared to have. If your a vegetarian or vegan the food could be a let down but I did manage to carry on my meals so no issues there. I will definitely choose to fly this airline again.,Promoter
"Kiev to Munich with Ukraine International. A good airline, the food is great. If you fly economy you will need to pay but it's is cheap I paid â‚¬3 for a delicious sub sandwich. The service is nice and overall this airline is good value for money. Also the seat was very comfortable the only problem is that there is no entertainment.",Promoter
Stockholm - Helsinki - Tokyo return. We paid a bit extra to sit in the Economy Extra zone. It was well worth the money to get some more legroom and the noise-canceling headphones were very nice. However there is some room for improvement when it comes to the new headrests. The service was alright although on the outbound journey they had two meat options for dinner and nothing else. And the new entertainment system is a great improvement but the movie selection could perhaps be a bit larger. Nevertheless it was a very comfortable trip according to the schedule.,Promoter
 Overpriced airline with no extra service. Paid â‚¬350 for a flight from Innsbruck to Split via Vienna not including hand luggage. I had 2kg overweight (10kg instead of 8kg) and the only option they gave me is pay 40â‚¬ more for one direction (so â‚¬80 in total). Very disappointing service.,Detractor
CPH-CDG on new A320. Flight on time. Good selection of newspapers at gate. Gate agent all smiles. Excellent on board staff professional and friendly. Light snack-meal ok. Seats not especially comfortable and look cheap. Legroom sufficient (row 4).,Promoter
Used Qantas on 8th May from Cairns to Sydney to connect to Kuala Lumpur for the first time. Was completely surprised by the quality of the service. The flight was on time the staff were really good and professional they served a tasty hot meal and even got a nice ice cream before landing. The inflight service was also good they put a movie and the news after that. For me living in Europe and knowing that most European airlines don't have a nice service in Economy anymore was good to enjoy such a good service as Qantas.,Promoter
" Athens to Mumbai via Bahrain. It was a great experience particularly while travelling from Bahrain to Mumbai. I was very happy with the hospitality of one of the hostesses, she was so helpful and courteous.",Promoter
"  I have flown with Ryanair very often over the last few months from Edinburgh and Glasgow down to London. The aircraft are clean. The flights are on time and the prices are ridiculously cheap. You can get Edinburgh to London single from Â£9.99 if you book early. I find the staff on board tend to be very pleasant and helpful. The seat is fine, it is certainly not the most comfortable ever but given that they only do short flights this is fine. The only slight annoyance is that there is no seatback pocket to put anything in. Overall I would recommend them highly, I think that the value is much better than BA. Ryanair do not charge for a credit card payment, BA charge Â£5. Ryanair are more frequently on time in my experience, and the prices are often around 1/8 of BA prices. No contest I would choose Ryanair. Stansted as an airport is fine, the security was better before they meddled with it, the staff can be rude, but this is the same for anywhere, the main problem is that other passengers at Stansted are just awful, but once you've been a few times you find the quiet seating areas away from everyone else. Ryanair is a good experience, especially for the price. To sum up it does what it says on the tin. To those reviewers complaining about being charges to check in, this is commonplace now, read the instructions before you book and you'll be fine, its not Ryanair's fault.",Promoter
"JFK-MAD-LHR BCN-MAD-JFK. My expectation was low so the experience was not bad. Business Plus seats between New York and Madrid are not really flat and are not really designed for a tall person. I am 6'2"" and couldn't sleep well at all. Business seats on domestic and inter Europe flights were the same as economy class with the middle seat unoccupied. Flight attendants were inattentive. One female attendant even unplugged the headphone without asking me first while she tried to collect it back. The noise cancellation headphone was cheap and didn't work functionally. Entertainment system was at the lower end of industry standard. There were probably only four new movies available. Food and wines choices very good. Lounge in Barcelona was horrible. Be prepared to pay 10 euros to get towels before heading to the shower. Lounge in Madrid was better but still no hair dryer. I probably will use Iberia in the future only when the price is competitive.",Passive
" Los Angeles to Mumbai via Beijing. Never recommend anybody uses Air China. Cheaper price for tickets, I didn't receive my luggage when I reached Bombay. I had all my wedding stuff in my bag and wedding was after 2 days. My luggage arrived after 3 days. Waste of money and time. Lady was very rude at LAX counter, when I Checked in my luggage. They didn't provide me special veg meal. They said you don't have ordered. I showed them my tickets, after one hour they give me food. Cheaper tickets but not worth it!",Detractor
" Washington to Hong Kong. An excellent flight, we boarded the flight late at night and took off ten minutes later than schedule but with nice tail winds we arrived an hour early. The seats where superb designed by Porsche to give maximum comfort, the entertainment system was amazing with a great mixture of box office hits and some classics, the food was good, I loved the leek soup and unfortunately I could not get the continental breakfast but no one can deliver perfection. The WiFi was very good provided by Panasonic and was quite reliable.",Promoter
"  Unfortunately, the plane that we were taking had some mechanical problems when it landed from the flight right before us. Not knowing the extent of the repair, they had us all board and then realized that it was going to take longer than they anticipated to fix. So, the captain came out and told us what the problem was and then told us that we could get off of the plane and wait in the boarding areas. Of course, no one was happy about the delay -- BUT, Alaska did everything they could to make our 4.5 hour delay bearable. They gave us meal vouchers to use in the airport ($12 each) and issued each passenger a $100 discount code to be used in the next year. While we waited not knowing what to expect, the airlines and the gate personnel were amazing about keeping us updated. They even took our cell numbers in case we wanted to venture away from the gate areas to personally call with updates. We got regular texts from the airlines - and constant smiles and apologies from the staff. One of the gate personnel, Tiffany, went over and above to make us all feel cared about. She even took our 11 month old grandson and played with him for a little bit to help keep him occupied (at this point, he was already bored with us). We lost 1/2 day in San Diego - but, that's one of the risks of air travel. Hooray to Alaska Airlines and their staff for going out of their way to make a bad situation better!",Promoter
" Delhi to London. I have come to London as a short-term student for 4 months under a fully funded Government of India and British Council Scheme, Newton-Bhabha PhD placement programme. I booked my flight from Air India office, Jor Bagh, Delhi, India. When I booked my ticket they never gave me the option of Maharaja Scholar scheme to take an extra piece of baggage. It is when I asked they issued me the same. But, I was never told that I have to book a return ticket to avail the same for my journey from London to India. And now when my ticket is booked by my husband from the same office for December 2018, they are arrogantly saying that they can't issue extra baggage under Maharaja Scholar scheme and I have to talk to UK office. I called UK office to inquire the same they are saying 'Sorry, we can't issue one' and giving me option to pay 140 pounds to take that 3rd piece of bag. Is it justified to harass a student like this???? I literally have to throw my suitcase alongwith the things in London and go back to India with so called 2 piece allowance. It's my compulsion to travel with Air India because of government funding otherwise I would be the last person to choose this airlines. I must mention the staff is so rude and arrogant to clients that they are not ready to utter options available to us. If they would have told me prior I would have booked the return ticket from India itself. Its like we are begging in front of them for everything. They have defeated my purpose of going to their office and book the ticket, it would have been better to book online in such a scenario.",Detractor
 JetBlue agents at the help kiosk was rude and not helpful. Hate that federal agents only look out for themselves and other fellow federal agents. Was not helpful at all in seeing if I can get on another flight to my final destination since the airport I was currently at I couldnt stay at being that it wasnt a 24/7 airport. Very horrible service. Last time with JetBlue. Why stay somewhere where you get poor treatment?,Detractor
" On holiday with my wife. An evening direct flight from ATH to MAD with Aegean Airlines. Check in was efficient and quite speedy. Was a problem when the departure gate changed about 20 minutes before departure time and was not easy to find due to works at the departure area at ATH. After we got there, there was a further delay of approximately 30 minutes, which eventually most of it was covered by the pilot and arrived at Barajas T2 only about 10 minutes late. Onboard, service was good - staff were polite, food was very good and inflight entertainment was satisfactory. Also, cabin was clean. I do not award ""full marks"" due to all these luggage restrictions, which have become entrenched in the majority of world's airlines but especially european ones.",Promoter
"Orlando to Chicago with Spirit Airlines. My sister and I booked our flight weeks in advance only to have them charge us 90 extra dollars for only two small carry-ons, that the site never gave us an option to add on. They kept us on hold for an hour before anyone finally answered, then as soon as we drove 2 hours to get to the airport we find out that Spirit cancelled our flight and the next flight available wasn't until 5pm. It was 11 in the morning. As we were sitting in the airport waiting all day we find out around 2pm that our new flight at 5pm had been delayed till 6:51 pm. Almost 7:00! We were very unsatisfied with our Spirit expirence. Never flying Spirit again.",Detractor
Was pleasantly surprised by Delta service in Economy class on a round trip between DTW and AMS on Oct. 10 (outbound) and Oct 17 (inbound). Cabin services both ways was attentive throughout the flight - something that some other US-based carriers fail to grasp. The Economy class food was actually tasty and abundant especially on the AMS-DTW flight. Am happy to find a US-based carrier that can hold its own in Economy class against its Euro- competitors. So would definitely recommend Delta service between DTW and AMS as a gateway between the US and Europe - even in Economy the journey is part ot the enjoyment of the overall trip.,Promoter
" Cologne to Bogota via Istanbul. In the beginning, everything was normal, just like every airline. But lather kind of bad experiences started. First from Cologne to Istanbul the crew was very very slow and not friendly at all, I was sleeping, they were very rude to everyone and very slow. Then I arrived at my final destination that was Bogota, Colombia. They lost the whole flight bags. I understand that this can happen, but I tried calling and sending emails for almost 5 days, asking for my bags. They never gave me an answer about my bags, lather they started to ignore my emails or calls, lather they told me to stop calling them! All of the call center workers were very rude, they didn't want to help, they just wanted to make more problems. I wouldn't recommend to travel with this airline, think twice before booking with this airline, really a shame.",Detractor
"JFK-BOS-LGA. Lounge at JFK and BOS great. Complimentary snacks limited but bar menu great and quality excellent. Onboard service personable, flight attendants very interactive. Seats were good on the B737 and drinks were plentiful despite the length. My only complaint is on the return flight, the seats were a tad hard and aircraft needed a lot of attention. They could also improve on the snack selections onboard.",Promoter
Terrible service! Our return took two days. Our first flight was overbooked and they printed the wrong paperwork. We were forced to spend the night in Madrid where they gave us one meal for a 24 hour delay. After our last flight didn't work out it took 3 hours in the airport to get new tickets and a hotel lined out.,Detractor
"Palma de Mallorca to Copenhagen. Once upon a time flying was a special experience and SAS was one of the best airlines in Europe. Next to KLM, Swissair etc. The times changed. I paid 70â‚¬ for Scandinavian Plus which is a kind of business class on their European flights. One of the biggest disappointments in my life. 3 hours flight. No IFE. Only one drink service - attendants more occupied by selling duty free. Plane was quite dirty when we got in. And food at best lousy. Very cold chicken, a kind of cracker instead of bread - useful only to repair your shoes. No butter. And everything packed into an appealing paper box. No chance to get worse value for money. And do not expect to have at least middle seat free. You fly 3-3.",Detractor
"  After all of the awful publicity that United received in the months leading up to our flights I was concerned that I had made a terrible choice for our journey from Sydney to Los Angeles. However, my 14 hour economy flight was probably about as enjoyable as any economy flight can be. United flies the lovely new 787 on this route, the air quality is better, the lighting is better and the seats, although they look really small, are actually amongst the most comfortable I have flown on. Video Entertainment is great, although the lack of audio was a bit frustrating, take your phone or Ipad along for this. Wi-Fi for purchase is a fun option to pass the time and costs are reasonable. The food was OK, a meal on departure, a snack in between and then a rubbery egg breakfast before landing in LA. The reality is this was an economy flight, the fare was really really good value. We resisted the constant sales push before the flight to purchase economy plus which does provide extra leg room if you feel you need it, at least with United have this option at a pretty reasonable rate if you feel you need it. By the way, this flight was spot on time as were all of our other United internal flights, boarding and disembarking was smooth as anything. The crew were friendly enough and seemed pretty happy about servicing our requirements, they appeared older than on most other airlines but were chatty and responsive.",Promoter
  Washington DC to Mexico City. Horrible customer service - I will never fly with Aeromexico again. 3 hour flight delay from Dulles to Mexico City caused me to miss my connection. Customer service barely understood English and showed little concern. I found them rude and unhelpful. I ask my wife (who is Mexican and speaks fluent Spanish and English) to assist me in changing my return flight which was also on Aeromexico. The customer service person was not only rude to her as well but they provided inaccurate information regarding their own flight routes and hung up instead of trying to understand the request of their customer. Never again. I gave them one star because they are the only flight from Washington D.C. to Mexico City overnight direct.,Detractor
" Vienna to Denpasar via Doha. My meals were very bad, seat comfort okay for Vienna to Doha and bad for Doha to Denpasar. My entertainment System not working on Doha â€“ Denpasar.",Detractor
"  Washington to Birmingham via Frankfurt. This was my first experience with Lufthansa, products I experienced were Economy on the A319-100 and Premium Economy on A340-300. I opted to fly with LH as they offered both the best price for the overall trip and the most favourable times to work with my journey plans. I had initially planned to fly Economy for the entirety of the journey",Promoter
"  Flew Frontier Airlines from Chicago O'Hare to Tampa. My husband approached the check-in counter and the employee there told him she was not working at the moment. He approached the counter a second time and there was a different employee that time. He asked her if she was working this flight - due to the response from the previous employee, and she replied very rudely - ""Obviously! I'm standing here!"" This is our first time traveling with Frontier and we are not impressed! Customer service should be a priority when working a job in which you deal with people all day. I think we'll be taking our service elsewhere next time. First impressions are huge.",Detractor
NYC/JFK to BUE/EZE. Flights AA953/09Apr and AA954/14Apr. Both flights departed on time and both arrived early operated with B777-200 equipment. Check in procedures at both airports efficient and quick with smiles. Seat width adequate seat pitch could use an additional inch but seat cushion comfort rock hard and unacceptable! I saw nothing international about their heralded international flagship service. The dinners served in both directions were big on flavor/taste but small in serving size. The salad ex/NYC had seen better days but the salad ex/BUE was crisp excellent and fresh. Dessert ex/NYC was a tasty pre-packaged chocolate brownie but only a 'Bon o Bon' ex/BUE. What was referred to as breakfast on both flights was a warm croissant with butter and jam served with OJ and a fruit yoghurt ex/NYC and OJ a very fresh fruit salad ex/BUE. The catering ex/BUE was of a much higher calibre/quality than that out of NYC/JFK. On both flights the inflight cabin crews were efficiently friendly and served with smiles. Where AA really excelled was how they treated me as a WCHC wheelchair passenger. Everyone I came in contact with in both cities and inflight both AA staff and their handling agents treated me with care dignity and respect! Would have NO problem recommending AA to others for their air travel.,Promoter
"NRT-SIN on Economy. Rebooked by SQ as my original SQ flight had been delayed and thus would likely miss my connection in Singapore. B767-300ER not new it was well maintained. The inflight service was decent and for those who flies on ANA only may satisfied with it. As I usually fly on SQ on NRT-SIN during the same time of the day there was a significant difference in inflight service. While SQ serves a lunch and a snack on 7 hour service ANA serves a lunch only. In addition SQ gives ice-cream for free ANA charges 350 yen as ""ANA Selection"". As ANA tickets to SIN sold in Japan are relatively more expensive than those of SQ I would choose SQ in the future.",Passive
"  We were scheduled to fly Air Canada Rouge on December 26, 2016 from Toronto to Varadero, Cuba. The flight was to depart at 0800. This flight was delayed until 1050 because there wasn't a pilot to fly the plane. We boarded the plane at 1015 and sat on the plane for about an hour. There was a maintenance problem with this plane that was discovered as it flew into Toronto. We had to get off of the plane and return to the terminal while they got a different plane. We boarded this different plane at 1230. They then had to rearrange the passenger seating to balance the plane, due to the fact that this was a larger plane. We eventually left Toronto at 1355 instead of 0800. These delays caused us to arrive at our hotel in Varadero at 2030 instead of 1430 which ruined the first day of our vacation. The only compensation that Air Canada provided us was that we could use our boarding passes towards a $15 food purchase during the delay. Considering airport prices, I couldn't get a salad and a pop for $15.",Detractor
" Munich to Palma de Mallorca. Laudamotion/Ryanair is probably one of the biggest scam airlines, I've ever seen. When boarding the plane, they make customers pay 20â‚¬ per carry-on bag (!) in cash (!), claiming that it was advertised in a confirmation email before (which it never was). We did not have enough cash on us and had to borrow money from some random people who were as baffled as we were by this scam move right before getting on the plane. Why don't you make the tickets 20â‚¬ more expensive instead of fooling people into booking a ticket and then screwing them before they are about to board?",Detractor
"  Helsinki-Riga-Helsinki. Excellent service. Clean cabins. Preordered meal was vanished, but the FA gave me another meal. Comparing the airline which fly the same route, airBaltic is definitely the winner. Clear announcements from the cockpit also surprisingly in Finnish. Looking forward to book another flight.",Promoter
"I flew from Tulsa to Houston to Veracruz all on the same plane with the same crew. The flight attendant was great, but no one on the crew spoke any Spanish. We circled Vera Cruz two times and couldn't land because of weather. We landed in Tampico and 90% of the passengers did not know what was going on because all the announcements were in English! 2 hours later we got fuel and tried again to land in Vera Cruz, we landed in Acapulco at 4am. Basically a 3 hour flight turned into a frustrating scary 21 hours, ending in me purchasing another one way flight and not being refunded. United seems unorganized and incompetent. Why would you send a plane to Mexico with a crew who know no Spanish.",Detractor
Flown in a Boeing 787 for the first time and probably the most comfortable aircraft I have flown so far. It has WIFI but it's a little expensive compared to Emirates for instance. Then the seat design makes feel almost double the reclining and space in between seat can be felt. Flight attendants were professional and courteous. Interactive system was awesome and has a single pin if one wants to plug in own headset. I was so tired that I slept and skipped my meal therefore I am unable to give an opinion about it. But before landing I have enjoyed a hot snack and refreshments which was not bad at all. Very comfortable flight.,Promoter
"Delta Air Lines flight from Panama to Atlanta left on time. No welcome greeting when boarding the plane as the stewardess preferred chatting with the pilots in the cockpit. The crew showed a clear lack of interest and were constantly chatting in the galley about their working conditions. They did not bother to close the separation curtain between the cabins during the flight so passengers from the main cabin were eventually queuing up for the business class toilet (why paying business fare?) Breakfast was excellent. The crew on the flight to Brussels was very friendly, very professional. Food was excellent. In spite of the old 767 plane, the business class cabin offers decent comfort, although the seats/beds are a bit cramped indeed. IFE is up to standard.",Promoter
Beirut-Dubai. Seats were comfortable check in was smooth food was normal and crew responded on time.,Passive
"Adria Airways has the price of a regular airline, but the service of a low cost airline. All the beverages and food are for purchase. The seats are fine, staff is friendly. Since we usually travel very early in the morning or very late in the evening, we use the flight to rest. Every time we ask for a pillow, we get one. It might sound strange, but this is very important for us.",Passive
"As a Ryanair novice, I wasn't looking forward to this trip. Surprisingly efficient and on-time. Short flight but full service (paid for) provided. Didn't like the constant announcements. Tight seat and leg space, but for a thirty minute trip this was not a problem. However I couldn't imagine a longer trip would be comfortable. Does what it says on the package getting you from A to B.",Passive
Flight CA174 SYD-PEK 21 July. A Business Class trip with nothing good to remember. Seat: inadequate for sleeping. Inflight entertainment system: practically non-existent. Food: chose the western menu - bland left me with questions about what it was consisted of breakfast (served almost 3 hours before touch down) inedible. Flight attendants: elementary to non-existent English expressionless never smiling robotic disappeared when finished serving dinner. Lavatory conditions: mediocre. Flight announcements after deafening three gongs: long loud most of them meaningless - again trying to understand the English language no information from the cockpit. Duvet and Pillow: without any packing left me wondering about sanitation. The only nice touch: the Occitane amenity kit. A Star-Alliance member? Come on let us be serious. Certainly will avoid flying with them in the future and surely can not recommend them.,Detractor
SKG-VIE and VIE-MUC 2 different flights and stories on Miles and More Award. SKG-VIE check in a little bit chaotic and check in staff (not from Austrian) quite rude. Could use the Aegean Lounge which is nice and food/drink choice is ok. However Priority Boarding only for Aegean Passenger direct from the Lounge is possible therefore chaotic boarding procedure (with buses) at the gate and no priority boarding. Flight itself was ok however Service in C-Cl (completely full) rushed. Seating in A320 (new seats according LH-Standard) not so comfortable. Meals on both flights very tasty and still the best in Europe! VIE-MUC: priority boarding and pre- drinks served by the friendly Purser C-Cl was quite empty therefore good service despite the short flight time (35 min). Seating in Fokker 100 much better than in A320! Priority bags arrived in Munich among the last bags although we could see that our bags were loaded in Vienna directly at the door.,Passive
 Sydney to Beijing via Hong Kong. Sydney check in staff was quite rude. Overall flight was great. My transfer in HKIA was less than 40 min but HKIA airport made it. I managed to get the luggage in Beijing in my flight which was kind of miracle to myself.,Detractor
"Lisbon to Cagliari via Barcelona. The worst airline I have flown. Late, appalling customer service and they seemingly lose as many bags as they deliver. We flew with Vueling over several routes during our three months in Europe and 3 out of 4 flights were delayed longer than 4 hours, with the 4th delayed 3 hrs. We missed one connecting flight due to the delayed first leg and were not able to continue on for 12 hrs. Our bags were lost for 14 days, with no email or phone responses in that time. Not once. I can't say enough about how frustrating our experience was. I am only giving one star for each category as the rating system won't enable me to give zero.",Detractor
San Francisco to Minneapolis with American Airlines. I was placed on standby for a flight I had already paid for and as I was unable to get a seat I missed an important work function. This was only the beginning. There were no other flights going out that day. I called American Airlines in the hope of resolving this issue and figure out the next available time in which I could get to my destination. I sat on hold for 40 min and less than a minute into the conversation the call was disconnected. They made no attempt to reconnect with me. Consequently I was forced to call back. Sat on hold for another 40 plus mins. The representative did nothing in order to help me resolve this issue. Her solution was for me to purchase another ticket. This did not seem to be a customer friendly solution. As a last resort to find a mutually beneficial and reasonable solution to my situation I asked to speak with the manager. The manager refused to speak with me. I was under the impression that as a manager one of your responsibilities is to ensure there customers are happy. Or at very least take the time out to speak with the customer whom you are providing a service for.,Detractor
â   New Orleans to Las Vegas. This has been the worst experience I have ever had in 25 years of flying. My first flight was delayed 5 hours and my flight home was delayed 2 hours and then I was charged $65 to go home with the same bag I flew out with for free! The staff is poorly trained and the customer service is horrible!,Detractor
" I would like to say a massive thank you to the easyJet crew who allowed me to board my plane from Lisbon to Edinburgh 5 minutes before departure. The airplane was already ready to leave, doors were shut and stairs were taken away, but they guys managed to get me on board. I always have a good experience with EasyJet and I am now rating it even better.",Promoter
Flew Sydney to Coffs Harbour return on Q400. Crew were friendly and attentive plane in good condition flight left Sydney on time. Would fly them again.,Promoter
